listing_id,host_id,listing_type,reviews,satisfaction_rate,accommodates,bedrooms,price,latitude,longitude
8929292,1474050,Shared room,10,4,1,1,30,51.457475,-2.608083
1290163,1474050,Shared room,25,4,1,1,30,51.458072,-2.608734
14765548,25806163,Shared room,2,0,1,1,24,51.48251,-2.586591
8821381,1474050,Shared room,9,4.5,1,1,29,51.457811,-2.608365
8821171,1474050,Shared room,13,4.5,1,1,31,51.4569,-2.60861
15534134,94590149,Shared room,1,0,2,1,45,51.439006,-2.533439
14998783,94590149,Shared room,6,4,2,1,36,51.437636,-2.535655
14234345,23478992,Shared room,10,4.5,1,1,30,51.440025,-2.592855
1004836,1474050,Shared room,28,4,1,1,32,51.457479,-2.608216
16026130,20727144,Shared room,0,0,6,1,85,51.479357,-2.581674
13951595,83045529,Shared room,1,0,1,1,130,51.472917,-2.555335
14998788,94590149,Shared room,5,5,4,1,24,51.439693,-2.535526
16257906,100015287,Shared room,0,0,1,1,22,51.455385,-2.588215
13037490,3628003,Shared room,13,5,4,1,39,51.477175,-2.610234
6889638,35406669,Shared room,124,4.5,2,1,36,51.451271,-2.589923
14804496,78801578,Shared room,0,0,1,1,22,51.480039,-2.588091
1058214,1474050,Shared room,23,4,1,1,27,51.456301,-2.606794
4675994,12629324,Shared room,124,4.5,2,1,30,51.446427,-2.613396
5574234,27609728,Shared room,62,5,2,1,25,51.457254,-2.555705
3960179,20522861,Entire home/apt,1,0,5,3,129,51.496993,-2.646597
15858299,100569966,Entire home/apt,0,0,2,1,84,51.465362,-2.605288
14307399,15361876,Entire home/apt,0,0,3,2,84,51.46768,-2.56295
3766960,19298185,Entire home/apt,8,5,4,2,162,51.436471,-2.556779
12418474,60611927,Entire home/apt,1,0,2,1,162,51.455577,-2.588924
5987632,31057425,Entire home/apt,7,4.5,2,1,77,51.453671,-2.619905
9712712,11930920,Entire home/apt,11,5,4,2,162,51.460622,-2.622159
11789909,62790270,Entire home/apt,17,4,2,1,90,51.463904,-2.590989
11859584,54467250,Entire home/apt,10,5,2,1,106,51.456495,-2.611569
1337681,7254449,Entire home/apt,7,4.5,8,5,453,51.47366,-2.639052
9899518,50913014,Entire home/apt,30,5,3,1,84,51.471485,-2.638376
4516217,22764146,Entire home/apt,2,0,4,3,152,51.496758,-2.649063
15582807,52701992,Entire home/apt,3,4.5,4,1,104,51.487558,-2.677727
14724540,88368320,Entire home/apt,2,0,16,5,519,51.486969,-2.677178
13984967,83460028,Entire home/apt,0,0,16,5,1231,51.479649,-2.63925
9493540,49205078,Entire home/apt,18,4.5,5,3,110,51.485833,-2.647742
13133203,20522861,Entire home/apt,0,0,5,3,129,51.495598,-2.64734
15630244,51686051,Entire home/apt,0,0,2,0,71,51.488808,-2.673195
6613273,34607760,Entire home/apt,2,0,5,3,97,51.495453,-2.649067
16063136,22764146,Entire home/apt,0,0,5,3,129,51.494951,-2.647556
10670402,52557181,Entire home/apt,11,5,2,0,91,51.494932,-2.639192
6631663,34607491,Entire home/apt,1,0,5,3,129,51.497656,-2.647605
15824790,53543750,Entire home/apt,1,0,5,3,165,51.497574,-2.647931
15705791,34607491,Entire home/apt,1,0,4,3,129,51.495925,-2.647449
13792660,77046591,Entire home/apt,1,0,4,2,97,51.501012,-2.650348
12343517,3234189,Entire home/apt,6,5,3,1,84,51.4745,-2.637503
7541600,12144343,Entire home/apt,16,5,4,2,91,51.435293,-2.61003
12017766,64287270,Entire home/apt,4,4.5,5,3,195,51.435325,-2.615549
8947500,46768612,Entire home/apt,4,5,4,2,84,51.441294,-2.619732
4006315,20772752,Entire home/apt,31,5,7,3,220,51.43848,-2.615896
12038639,64443484,Entire home/apt,6,4.5,4,2,156,51.441217,-2.613502
10966785,55094049,Entire home/apt,10,5,6,3,129,51.441696,-2.614938
5647395,29197745,Entire home/apt,4,4.5,5,2,156,51.435099,-2.60738
14262661,33149399,Entire home/apt,5,5,4,2,156,51.435635,-2.610675
14180236,23478992,Entire home/apt,16,4.5,2,1,71,51.440651,-2.594837
10543780,33715988,Entire home/apt,0,0,4,2,80,51.441581,-2.608208
6388619,30998658,Entire home/apt,20,5,2,1,97,51.439938,-2.606276
15712085,14666719,Entire home/apt,0,0,2,1,102,51.440364,-2.610294
6102243,14666719,Entire home/apt,39,4.5,4,2,181,51.436461,-2.602617
13477687,33376833,Entire home/apt,11,4.5,6,2,123,51.44083,-2.609671
220956,1145941,Entire home/apt,58,4.5,2,1,45,51.438517,-2.601421
11254646,58721459,Entire home/apt,6,5,4,2,97,51.437721,-2.601656
13760965,78813105,Entire home/apt,0,0,2,0,62,51.449485,-2.621823
13925292,78813105,Entire home/apt,2,0,2,0,70,51.449605,-2.623433
11473266,45600223,Entire home/apt,9,4.5,6,3,175,51.454522,-2.622345
11870221,63283559,Entire home/apt,8,4.5,4,2,123,51.453924,-2.622614
12534917,7064308,Entire home/apt,6,5,4,2,252,51.452879,-2.624192
6568875,21160367,Entire home/apt,42,4.5,4,2,110,51.450173,-2.621637
14851205,92958531,Entire home/apt,0,0,4,2,104,51.449265,-2.613185
16295790,106612333,Entire home/apt,0,0,2,1,71,51.447403,-2.613855
10529772,4688635,Entire home/apt,14,5,2,1,115,51.444829,-2.616047
13780181,53066978,Entire home/apt,3,5,5,3,160,51.44264,-2.615072
11141930,28459497,Entire home/apt,8,4.5,4,2,97,51.449197,-2.615239
15152424,13163708,Entire home/apt,8,4.5,4,2,181,51.449187,-2.615876
14876331,6379248,Entire home/apt,9,5,6,2,155,51.449,-2.618327
11931594,1955597,Entire home/apt,3,5,4,2,207,51.443592,-2.611805
13482426,39613228,Entire home/apt,1,0,6,3,104,51.444732,-2.606451
3906876,20235167,Entire home/apt,25,4.5,4,2,305,51.449228,-2.609084
13995253,60160336,Entire home/apt,2,0,4,3,97,51.443524,-2.612983
3402765,16271311,Entire home/apt,2,0,4,3,181,51.449404,-2.612586
13873057,56967303,Entire home/apt,3,5,6,3,181,51.444141,-2.607729
7866713,16622023,Entire home/apt,2,0,5,2,245,51.446928,-2.606936
13674042,27040161,Entire home/apt,34,5,4,1,90,51.442887,-2.60772
2884878,14688369,Entire home/apt,7,5,2,1,90,51.444778,-2.608304
5411209,17545752,Entire home/apt,23,4.5,8,4,195,51.44675,-2.60634
14146359,85434975,Entire home/apt,2,0,6,3,110,51.442544,-2.58113
15128231,23745723,Entire home/apt,15,5,2,1,91,51.448914,-2.604712
14053051,34821708,Entire home/apt,4,5,4,2,130,51.449594,-2.601752
15784038,48677215,Entire home/apt,9,5,4,1,130,51.449452,-2.606404
14552445,23745723,Entire home/apt,35,4.5,2,0,77,51.449695,-2.606215
14215296,86328681,Entire home/apt,2,0,3,2,84,51.43749,-2.596212
5648346,29271997,Entire home/apt,2,0,5,3,104,51.436732,-2.573431
13807375,60768487,Entire home/apt,6,5,4,2,130,51.439288,-2.599969
3189223,1115918,Entire home/apt,1,0,2,1,91,51.436622,-2.594901
5082254,14679283,Entire home/apt,41,4.5,4,2,96,51.440681,-2.598308
12624159,55688519,Entire home/apt,0,0,2,2,67,51.440006,-2.59632
15826383,52797151,Entire home/apt,0,0,1,0,59,51.440725,-2.601236
9274296,48166478,Entire home/apt,23,5,2,1,87,51.440273,-2.600256
8912883,3545159,Entire home/apt,3,5,4,2,104,51.440674,-2.589991
1158539,6348540,Entire home/apt,212,5,4,1,110,51.438104,-2.594281
5890872,25846068,Entire home/apt,73,4.5,2,1,56,51.438084,-2.594731
9573045,5920932,Entire home/apt,6,4.5,2,1,72,51.443853,-2.594301
13686201,41349304,Entire home/apt,5,5,3,1,110,51.448423,-2.588829
15217369,28460611,Entire home/apt,0,0,2,1,50,51.444099,-2.590838
14710856,43800815,Entire home/apt,3,5,2,1,80,51.442501,-2.600299
14460162,87252220,Entire home/apt,2,0,4,2,233,51.448343,-2.599934
15016216,6316569,Entire home/apt,2,0,2,0,74,51.45326,-2.599657
4383083,22373250,Entire home/apt,36,5,2,1,187,51.447091,-2.593571
13800715,47013484,Entire home/apt,5,4,2,1,71,51.444067,-2.59535
640103,3195801,Entire home/apt,122,5,2,1,109,51.448486,-2.592462
12718124,51661364,Entire home/apt,50,4.5,3,1,65,51.448063,-2.597533
1586814,7102048,Entire home/apt,37,4.5,2,1,97,51.460874,-2.586035
8546138,36203032,Entire home/apt,35,5,2,1,123,51.449573,-2.590544
14940714,65192629,Entire home/apt,0,0,2,1,84,51.44966,-2.594262
13290486,74990295,Entire home/apt,39,5,4,1,97,51.44039,-2.582865
1043998,3733071,Entire home/apt,101,4.5,4,1,123,51.455391,-2.62256
3639418,10454199,Entire home/apt,28,5,2,1,168,51.45341,-2.623261
16305962,102040150,Entire home/apt,0,0,2,1,76,51.451862,-2.622259
1007899,4198500,Entire home/apt,100,5,8,4,180,51.455333,-2.621472
16214419,11072353,Entire home/apt,0,0,4,1,181,51.453713,-2.622199
11473297,45600223,Entire home/apt,28,4.5,4,1,136,51.454608,-2.621307
16170689,106044557,Entire home/apt,0,0,4,3,195,51.453639,-2.623874
11515357,14130227,Entire home/apt,15,5,4,2,162,51.454518,-2.623922
8031989,42403864,Entire home/apt,3,5,4,2,136,51.453563,-2.623869
12461983,21193288,Entire home/apt,6,5,4,2,110,51.456607,-2.622661
8024606,33313992,Entire home/apt,17,4.5,4,2,142,51.453451,-2.621437
6276113,32620239,Entire home/apt,31,5,6,2,104,51.452564,-2.624568
14354224,27606308,Entire home/apt,17,5,2,1,110,51.454265,-2.624586
758894,3996407,Entire home/apt,195,5,3,1,129,51.454434,-2.620657
15753753,9254507,Entire home/apt,6,4.5,4,1,91,51.453516,-2.626588
4789621,3858747,Entire home/apt,106,5,4,2,142,51.453138,-2.621641
13833280,81589337,Entire home/apt,21,4.5,6,2,168,51.454806,-2.624247
13976516,17385514,Entire home/apt,11,5,4,1,130,51.455515,-2.623808
11717492,58810724,Entire home/apt,51,5,2,1,97,51.452314,-2.622768
10200694,27040161,Entire home/apt,65,5,6,2,129,51.455874,-2.621726
13492367,77327329,Entire home/apt,22,5,2,0,101,51.455077,-2.62641
13836938,54371683,Entire home/apt,5,5,2,1,84,51.450235,-2.618729
11264516,6386989,Entire home/apt,5,5,7,5,371,51.451392,-2.620423
3878657,14596421,Entire home/apt,18,4.5,4,2,123,51.457696,-2.614219
13160015,73485238,Entire home/apt,1,0,6,2,142,51.451429,-2.619678
16014855,27727878,Entire home/apt,0,0,5,3,195,51.450225,-2.617004
4322304,22441461,Entire home/apt,27,5,10,5,518,51.451474,-2.617641
10261054,15191883,Entire home/apt,6,5,2,2,116,51.454872,-2.61374
11976402,17704789,Entire home/apt,3,3,6,2,130,51.452369,-2.617694
14210636,86252486,Entire home/apt,3,4.5,6,4,195,51.451807,-2.617486
13918650,82613671,Entire home/apt,0,0,6,4,260,51.453131,-2.619012
13133998,11072353,Private room,13,5,2,1,61,51.451842,-2.62182
13272734,25587840,Private room,0,0,2,1,59,51.463409,-2.614213
1608917,8568332,Private room,0,0,2,1,29,51.416062,-2.618383
9261682,48113355,Private room,2,0,6,1,65,51.463181,-2.607619
7419183,13852566,Private room,2,0,2,1,25,51.41487,-2.601019
3457246,17422981,Private room,13,4.5,1,1,24,51.411642,-2.556714
11806494,59506345,Private room,0,0,1,1,52,51.413696,-2.552924
12046157,59506345,Private room,2,0,2,1,37,51.414812,-2.554859
6828938,5118875,Private room,50,5,1,1,36,51.411655,-2.551654
12757379,69395547,Private room,16,5,1,1,29,51.416062,-2.538753
14046802,84213731,Private room,22,4.5,1,1,32,51.423697,-2.567896
722818,3733071,Private room,216,5,2,1,52,51.454143,-2.621431
7120612,19909822,Private room,10,5,2,1,49,51.481723,-2.683206
13294974,57939827,Private room,1,0,1,1,34,51.44119,-2.552718
8434689,44412526,Private room,24,4.5,2,1,65,51.467432,-2.589513
390781,1954565,Private room,17,5,1,1,16,51.444294,-2.557774
6889301,32049470,Private room,2,0,1,1,29,51.458706,-2.611422
14646026,8256363,Private room,0,0,2,1,27,51.47171,-2.605423
14226753,65949006,Private room,0,0,2,1,45,51.482651,-2.681901
14867473,88368320,Private room,0,0,2,1,59,51.485292,-2.677406
12803445,52701992,Private room,10,5,2,1,45,51.488101,-2.676385
14387544,88368320,Private room,8,5,2,1,50,51.485224,-2.678739
14425858,52701992,Private room,5,5,2,1,49,51.487503,-2.677551
15966667,23174484,Private room,0,0,2,1,32,51.485572,-2.67973
14863607,88368320,Private room,1,0,2,1,65,51.485464,-2.678687
11029635,1910024,Private room,12,5,2,1,52,51.48694,-2.679372
10143531,52058166,Private room,5,5,1,1,26,51.486688,-2.676661
11248388,58679598,Private room,14,4,1,1,37,51.479523,-2.6414
8718680,16216458,Private room,1,0,1,1,39,51.481892,-2.642678
14876760,92998981,Private room,2,0,2,1,45,51.484409,-2.642946
13369879,62911460,Private room,27,4.5,2,1,29,51.484828,-2.644739
11324795,59243208,Private room,0,0,2,1,37,51.489221,-2.672946
7119170,37294727,Private room,5,5,2,1,59,51.496633,-2.647089
13500079,77046591,Private room,1,0,2,1,49,51.499821,-2.652789
7138129,25679441,Private room,0,0,2,1,87,51.495323,-2.66085
13476552,77046591,Private room,8,5,4,1,75,51.497241,-2.654847
13161333,26921958,Private room,0,0,2,1,59,51.51202,-2.64126
14854388,92998981,Private room,12,4.5,2,1,45,51.484159,-2.6439
10136388,21243701,Private room,8,5,2,1,45,51.474185,-2.643723
13026925,71958746,Private room,13,5,2,1,65,51.493426,-2.64089
4950212,25514058,Private room,15,5,1,1,37,51.479738,-2.647184
8544115,44979965,Private room,38,5,3,1,52,51.432628,-2.625316
14114474,43470248,Private room,14,5,4,1,52,51.43029,-2.61371
3606650,8706593,Private room,32,5,2,1,54,51.439143,-2.613236
7940827,37720345,Private room,8,4.5,2,1,37,51.442936,-2.613732
832235,4356624,Private room,50,5,2,1,84,51.442011,-2.619388
12671941,3730309,Private room,0,0,1,1,36,51.439532,-2.605766
4996329,5968399,Private room,32,4.5,2,1,45,51.439753,-2.610403
13500563,30143007,Private room,4,5,2,1,52,51.436215,-2.613077
16172770,75607283,Private room,0,0,2,1,31,51.435964,-2.61167
15429183,2042556,Private room,1,0,2,1,62,51.436467,-2.608918
14442814,88922941,Private room,14,4.5,2,1,43,51.435038,-2.610324
14593540,26665110,Private room,9,5,2,1,49,51.431756,-2.612505
9504443,18146840,Private room,1,0,2,1,31,51.437581,-2.612194
5427679,13126599,Private room,40,4.5,2,1,49,51.437,-2.60279
12589732,62100487,Private room,8,5,2,1,72,51.441167,-2.603003
5503904,28214217,Private room,9,4.5,1,1,39,51.441215,-2.608791
146407,708175,Private room,17,4.5,4,1,34,51.441308,-2.602706
15260846,11647540,Private room,3,4,2,1,36,51.439482,-2.610831
16061420,5698461,Private room,0,0,4,1,65,51.441346,-2.609365
14865186,13557211,Private room,11,5,2,1,45,51.439787,-2.609155
11395576,33801004,Private room,23,5,2,1,45,51.440935,-2.602985
7795444,41029357,Private room,34,5,2,1,50,51.441445,-2.604115
15865760,21295528,Private room,3,5,2,1,48,51.440912,-2.606935
13965587,54568134,Private room,1,0,2,1,65,51.441196,-2.607801
11749764,58079654,Private room,23,4.5,2,1,36,51.438778,-2.608372
4315598,7607380,Private room,102,5,2,1,76,51.446949,-2.603202
753655,3647954,Private room,179,4.5,2,1,65,51.445534,-2.604126
11237428,9447591,Private room,3,5,1,1,32,51.438229,-2.5826
72595,376719,Private room,78,5,2,1,49,51.435279,-2.604907
14286719,41029357,Private room,2,0,2,1,43,51.440818,-2.604244
12589759,62100487,Private room,20,5,1,1,36,51.440608,-2.602375
4294704,21456804,Private room,75,4.5,2,1,39,51.442047,-2.60581
2855164,14596421,Private room,68,4.5,2,1,52,51.459527,-2.611619
15304539,41554814,Private room,1,0,1,1,72,51.449816,-2.61885
10671535,3671116,Private room,22,5,2,1,46,51.449616,-2.613851
13975887,24614536,Private room,24,5,2,1,59,51.444405,-2.614588
7738952,5063443,Private room,73,5,2,1,123,51.448453,-2.616485
11518918,58067723,Private room,22,5,2,1,56,51.448973,-2.621599
10356575,53302196,Private room,20,4.5,2,1,64,51.447388,-2.617593
13520307,13163708,Private room,12,4.5,4,1,59,51.447528,-2.617499
8862690,27540782,Private room,2,0,1,1,41,51.444625,-2.607992
14289977,48677215,Private room,0,0,2,1,77,51.44975,-2.607449
2879340,5186542,Private room,21,5,4,1,76,51.449224,-2.60391
13937773,82870630,Private room,0,0,2,1,65,51.442914,-2.609491
10965503,15886458,Private room,33,4.5,2,1,45,51.442768,-2.601449
14223020,4813638,Private room,3,5,1,1,34,51.443404,-2.603892
9024764,45829823,Private room,0,0,1,1,32,51.444577,-2.607519
5441708,28214217,Private room,32,5,1,1,39,51.44329,-2.608392
13982286,9707775,Private room,8,5,2,1,59,51.442816,-2.607015
909674,4878369,Private room,0,0,1,1,50,51.44917,-2.602613
12019548,49106204,Private room,3,5,2,1,104,51.44736,-2.603943
3788534,19228735,Private room,60,5,1,1,41,51.445255,-2.605231
14074356,48874026,Private room,1,0,2,1,55,51.443426,-2.605661
13663052,4071967,Private room,3,3.5,2,1,49,51.446167,-2.610859
14855580,93012908,Private room,4,5,2,1,52,51.449232,-2.602911
6399904,27540782,Private room,17,5,1,1,45,51.444403,-2.608535
12124943,60676521,Private room,10,5,1,1,45,51.444293,-2.606251
870076,3647954,Private room,108,4.5,1,1,50,51.445933,-2.603092
1509615,7607380,Private room,221,4.5,2,1,64,51.447861,-2.602342
7677734,14062988,Private room,39,5,2,1,45,51.468711,-2.604848
11396876,38922614,Private room,3,4.5,2,1,59,51.448954,-2.604518
8853045,46354944,Private room,40,5,2,1,45,51.437687,-2.613317
8096500,40016695,Private room,44,5,2,1,52,51.442201,-2.607457
14792997,48400766,Private room,18,4.5,2,1,39,51.444767,-2.608316
6362232,21295528,Private room,161,5,2,1,41,51.443065,-2.608934
7040689,20477247,Private room,22,5,2,1,40,51.444207,-2.603096
11437824,2881470,Private room,28,4.5,2,1,34,51.435895,-2.600082
7409409,38822661,Private room,2,0,2,1,45,51.438816,-2.593442
13260413,66093564,Private room,3,5,2,1,32,51.425632,-2.590413
16279505,73576653,Private room,0,0,2,1,65,51.434261,-2.593008
14871091,35323622,Private room,9,5,1,1,36,51.435094,-2.595298
12352832,23494368,Private room,1,0,5,1,77,51.44015,-2.590899
70820,360195,Private room,82,5,2,1,39,51.439942,-2.591726
4588171,23494368,Private room,89,4.5,2,1,37,51.439815,-2.589578
1258955,3271882,Private room,66,4.5,2,1,36,51.440203,-2.597722
9743782,50268520,Private room,0,0,2,1,59,51.437932,-2.594963
15752217,4039404,Private room,0,0,2,1,52,51.437025,-2.59882
1536968,360195,Private room,54,5,2,1,49,51.440493,-2.5922
11822027,23283997,Private room,8,5,2,1,45,51.437331,-2.595332
13729432,60768487,Private room,13,5,2,1,44,51.441445,-2.59993
5663686,14679283,Private room,4,5,2,1,48,51.440121,-2.597084
1524396,360195,Private room,76,5,2,1,39,51.439933,-2.591851
6031105,23494368,Private room,66,4,2,1,37,51.439062,-2.589653
897555,3271882,Private room,91,4.5,1,1,35,51.441605,-2.598635
13273534,50598300,Private room,10,4.5,2,1,45,51.441575,-2.596506
4531411,23494368,Private room,96,4.5,3,1,41,51.439129,-2.591868
11368427,23494368,Private room,1,0,3,1,43,51.439619,-2.590386
13697819,19087019,Private room,13,4.5,2,1,49,51.43986,-2.590044
8578293,360195,Private room,3,5,2,1,39,51.440235,-2.591736
9249090,41023048,Private room,21,4.5,1,1,36,51.43904,-2.58898
9801616,50519450,Private room,0,0,1,1,65,51.443659,-2.572012
14584917,42126176,Private room,0,0,1,1,45,51.448019,-2.592659
15318532,46070964,Private room,10,5,2,1,62,51.448476,-2.600243
14061854,52797151,Private room,11,4.5,1,1,29,51.442344,-2.601318
13315774,50598300,Private room,6,4.5,1,1,36,51.442371,-2.598266
16124049,2907297,Private room,3,4.5,2,1,27,51.4462,-2.591513
15695095,26869271,Private room,0,0,1,1,39,51.445246,-2.599909
10830734,15886458,Private room,81,4.5,1,1,39,51.444901,-2.601221
4207614,7529286,Private room,54,5,2,1,52,51.445383,-2.592758
16021158,83251043,Private room,0,0,2,1,65,51.447569,-2.595024
12076403,17704789,Private room,2,0,2,1,45,51.451933,-2.618152
13159856,73485238,Private room,0,0,1,1,39,51.450808,-2.617816
12975875,17704789,Private room,0,0,1,1,45,51.450515,-2.617881
1166104,6386989,Private room,29,5,2,1,52,51.450519,-2.620554
12381786,1123685,Private room,2,0,1,1,39,51.450494,-2.616134
7883328,41554814,Private room,47,4,2,1,65,51.451329,-2.619321
995235,5466703,Private room,44,5,2,1,62,51.453082,-2.615437
13474921,12170678,Private room,2,0,2,1,59,51.454503,-2.620735
12049542,17593204,Private room,36,5,2,1,65,51.454133,-2.620228
1884210,8949750,Private room,176,5,2,1,90,51.456412,-2.627803
9923620,45600223,Private room,26,4.5,2,1,67,51.454392,-2.622515
8418781,32049470,Private room,0,0,2,1,67,51.460872,-2.610004
1390247,1474050,Private room,47,4,8,1,217,51.457894,-2.607039
608179,1474050,Private room,46,4,2,1,71,51.458228,-2.607189
7285999,28269909,Private room,71,5,2,1,74,51.451246,-2.611008
3780450,5186542,Private room,5,5,4,1,64,51.450292,-2.602847
12164065,35883565,Private room,6,4.5,2,1,104,51.460789,-2.603269
11348959,32049470,Private room,2,0,1,1,36,51.458702,-2.612356
6889233,32049470,Private room,2,0,1,1,43,51.457921,-2.611971
1004840,1474050,Private room,12,3.5,2,1,77,51.456673,-2.607007
13288656,2109858,Private room,4,4.5,1,1,26,51.457295,-2.610774
11202609,32049470,Private room,2,0,1,1,34,51.460545,-2.608958
15804097,36073726,Private room,5,5,2,1,94,51.454032,-2.607287
6651903,34817038,Private room,5,4.5,1,1,45,51.450025,-2.611419
869199,4086056,Private room,22,5,2,1,59,51.45142,-2.609102
4405427,9793195,Private room,27,5,2,1,62,51.452679,-2.610471
6889243,32049470,Private room,4,4,1,1,36,51.458556,-2.611479
117122,591555,Private room,88,5,4,1,77,51.450512,-2.610536
7487490,36073726,Private room,3,5,2,1,94,51.453973,-2.607038
1238122,1474050,Private room,34,4,3,1,94,51.457428,-2.607365
7153817,28269909,Private room,87,5,2,1,80,51.451781,-2.611681
11451676,18414383,Private room,16,5,4,1,71,51.453821,-2.604056
8418653,32049470,Private room,5,4.5,2,1,57,51.457792,-2.611352
16007031,36073726,Private room,1,0,2,1,106,51.455781,-2.605196
774471,4086056,Private room,116,5,2,1,45,51.452075,-2.607238
13413731,21578910,Private room,37,5,2,1,64,51.450695,-2.604574
1058554,1474050,Private room,54,4,4,1,119,51.457554,-2.60815
8418255,32049470,Private room,6,4,2,1,46,51.457806,-2.610991
11562171,16720167,Private room,53,5,2,1,49,51.450227,-2.601706
16007199,36073726,Private room,2,0,2,1,110,51.455522,-2.60728
11665193,48376132,Private room,9,5,1,1,45,51.450762,-2.604924
14509060,2109858,Private room,9,4.5,1,1,36,51.458604,-2.610965
13712027,60981995,Private room,0,0,1,1,104,51.459232,-2.607935
2022167,10392884,Private room,94,4.5,4,1,77,51.460335,-2.610986
1487240,4086056,Private room,74,4.5,2,1,52,51.452262,-2.608391
7883245,37533889,Private room,24,5,2,1,59,51.457453,-2.609512
12894449,2975961,Private room,28,4.5,2,1,45,51.454535,-2.60167
12767941,69469249,Private room,11,4.5,2,1,31,51.456899,-2.609462
15799784,92483434,Private room,5,4.5,2,1,59,51.458293,-2.61133
9985336,5461993,Private room,6,4.5,2,1,39,51.45373,-2.587189
14333614,87745519,Private room,16,5,2,1,49,51.455103,-2.607388
15804296,36073726,Private room,3,4.5,2,1,94,51.455624,-2.606671
13741779,16749162,Private room,9,5,2,1,91,51.460493,-2.602585
9606484,49710157,Private room,79,5,2,1,90,51.460343,-2.614771
12743976,51129161,Private room,54,4.5,2,1,34,51.456627,-2.609644
11203220,32049470,Private room,3,4.5,1,1,29,51.459435,-2.612503
9598461,34880118,Private room,3,5,2,1,61,51.451781,-2.593341
4971521,17758032,Private room,3,3.5,2,1,71,51.451942,-2.587737
15154969,35545246,Private room,2,0,1,1,59,51.452739,-2.596732
13086182,54503007,Private room,0,0,2,1,65,51.454848,-2.593717
16341388,106994366,Private room,0,0,2,1,57,51.450256,-2.588301
6865356,35973881,Entire home/apt,23,5,3,1,110,51.450344,-2.603758
15911432,16958767,Entire home/apt,0,0,2,1,156,51.452843,-2.619646
8809476,7712234,Entire home/apt,8,4.5,2,1,104,51.451805,-2.618167
12774321,57539066,Entire home/apt,34,5,3,1,91,51.451865,-2.619703
8932993,37533889,Entire home/apt,2,0,4,2,129,51.457455,-2.611764
7592135,35535415,Entire home/apt,34,5,2,1,116,51.452212,-2.617296
16233610,106099544,Entire home/apt,0,0,4,2,130,51.453647,-2.616733
15223965,96755593,Entire home/apt,2,0,14,5,388,51.453092,-2.608305
12581118,27727878,Entire home/apt,67,5,2,1,77,51.451122,-2.615897
16064721,36103936,Entire home/apt,0,0,1,1,130,51.459519,-2.616413
14233480,65463336,Entire home/apt,0,0,4,2,119,51.460276,-2.614172
13873282,81940776,Entire home/apt,6,4.5,4,2,116,51.459009,-2.616021
8079717,37685721,Entire home/apt,60,5,4,2,195,51.451189,-2.615967
11877786,29683545,Entire home/apt,45,4.5,2,0,89,51.458009,-2.618532
13593259,13748323,Entire home/apt,11,5,6,3,116,51.454142,-2.617406
7582261,16236393,Entire home/apt,25,5,5,3,175,51.45584,-2.619582
6620508,19337016,Entire home/apt,69,5,5,3,215,51.454556,-2.61967
11311871,20787677,Entire home/apt,41,5,2,1,91,51.452559,-2.615804
3867615,178958,Entire home/apt,46,5,4,2,123,51.465728,-2.602671
9484221,18791716,Entire home/apt,64,5,6,2,145,51.455962,-2.616716
7590718,37569684,Entire home/apt,75,5,4,1,115,51.458055,-2.614304
7784124,40952905,Entire home/apt,26,5,2,0,91,51.457606,-2.618214
15643360,39548366,Entire home/apt,1,0,4,2,162,51.458174,-2.617232
11543241,60902114,Entire home/apt,13,5,4,2,129,51.456404,-2.61666
13360791,33767623,Entire home/apt,37,5,5,2,110,51.457621,-2.618495
1152691,6316569,Entire home/apt,21,4.5,2,1,82,51.456028,-2.605035
11255331,58731668,Entire home/apt,9,4,4,2,84,51.461044,-2.601677
14942026,6316569,Entire home/apt,2,0,2,0,74,51.454676,-2.603093
7378800,6316569,Entire home/apt,9,4.5,2,1,82,51.454637,-2.605457
12179906,13842116,Entire home/apt,17,5,2,0,232,51.451104,-2.60181
5536298,7473303,Entire home/apt,3,5,4,2,141,51.451177,-2.604384
13906659,82461292,Entire home/apt,46,4.5,5,1,102,51.450738,-2.611897
15030784,6316569,Entire home/apt,0,0,2,0,74,51.4536,-2.599705
15030808,6316569,Entire home/apt,0,0,2,0,74,51.454953,-2.600643
6050006,6316569,Entire home/apt,10,4.5,4,2,91,51.454968,-2.605574
13822872,13347058,Entire home/apt,1,0,4,1,71,51.458594,-2.60915
6003828,31130834,Entire home/apt,2,0,2,1,82,51.455302,-2.610014
12039248,48677215,Entire home/apt,23,4.5,6,3,195,51.451176,-2.60361
1607553,2642450,Entire home/apt,97,5,2,1,80,51.450858,-2.612508
7141508,37400137,Entire home/apt,29,5,4,1,129,51.450337,-2.606182
1371440,2975961,Entire home/apt,170,4.5,5,1,77,51.45216,-2.610417
14101199,78813105,Entire home/apt,3,4,2,0,65,51.454416,-2.601731
10513623,54107957,Entire home/apt,2,0,2,1,91,51.460134,-2.605466
14054539,78813105,Entire home/apt,2,0,2,0,71,51.457191,-2.609343
10857640,22618465,Entire home/apt,57,4.5,5,0,80,51.454664,-2.605316
12143469,65192629,Entire home/apt,51,4.5,4,2,109,51.459175,-2.610415
13164080,3957287,Entire home/apt,22,4.5,2,1,141,51.450652,-2.604744
3620755,18241415,Entire home/apt,154,5,2,1,97,51.452916,-2.60446
